#multi:
	mass A	mass B	
t	x	x	
0.000	-4.360E-3	2.943E-2
0.008	-4.355E-3	2.944E-2
0.017	-4.356E-3	2.944E-2
0.025	-4.356E-3	2.944E-2
0.034	-4.355E-3	2.945E-2
0.042	-4.343E-3	2.945E-2
0.050	-4.308E-3	2.946E-2
0.059	-4.211E-3	2.946E-2
0.067	-4.097E-3	2.946E-2
0.075	-3.940E-3	2.946E-2
0.084	-3.712E-3	2.946E-2
0.092	-3.373E-3	2.947E-2
0.101	-2.706E-3	2.947E-2
0.109	-1.825E-3	2.950E-2
0.117	-6.937E-4	2.960E-2
0.126	4.960E-4	2.974E-2
0.134	1.493E-3	2.994E-2
0.142	2.299E-3	3.021E-2
0.151	2.710E-3	3.053E-2
0.159	2.712E-3	3.089E-2
0.168	2.289E-3	3.119E-2
0.176	1.563E-3	3.144E-2
0.184	5.756E-4	3.155E-2
0.193	-4.361E-4	3.146E-2
0.201	-1.441E-3	3.120E-2
0.209	-2.245E-3	3.077E-2
0.218	-2.752E-3	3.020E-2
0.226	-2.980E-3	2.953E-2
0.235	-2.858E-3	2.888E-2
0.243	-2.355E-3	2.835E-2
0.251	-1.711E-3	2.800E-2
0.260	-8.393E-4	2.794E-2
0.268	-1.304E-5	2.815E-2
0.276	7.099E-4	2.869E-2
0.285	1.282E-3	2.947E-2
0.293	1.628E-3	3.038E-2
0.302	1.623E-3	3.128E-2
0.310	1.518E-3	3.206E-2
0.318	1.151E-3	3.258E-2
0.327	6.523E-4	3.285E-2
0.335	1.488E-4	3.277E-2
0.343	-4.212E-4	3.239E-2
0.352	-8.933E-4	3.168E-2
0.360	-1.227E-3	3.075E-2
0.369	-1.455E-3	2.968E-2
0.377	-1.445E-3	2.863E-2
0.385	-1.434E-3	2.778E-2
0.394	-1.271E-3	2.719E-2
0.402	-1.067E-3	2.706E-2
0.410	-8.644E-4	2.741E-2
0.419	-6.528E-4	2.818E-2
0.427	-4.244E-4	2.922E-2
0.436	-2.268E-4	3.035E-2
0.444	-3.132E-5	3.144E-2
0.452	2.095E-4	3.237E-2
0.461	3.613E-4	3.298E-2
0.469	5.396E-4	3.323E-2
0.477	6.669E-4	3.317E-2
0.486	6.814E-4	3.271E-2
0.494	6.889E-4	3.194E-2
0.503	6.503E-4	3.095E-2
0.511	3.840E-4	2.986E-2
0.519	8.566E-5	2.882E-2
0.528	-3.383E-4	2.790E-2
0.536	-8.282E-4	2.739E-2
0.544	-1.313E-3	2.730E-2
0.553	-1.774E-3	2.761E-2
0.561	-2.065E-3	2.827E-2
0.570	-2.086E-3	2.916E-2
0.578	-2.064E-3	3.012E-2
0.586	-1.700E-3	3.100E-2
0.595	-1.115E-3	3.174E-2
0.603	-4.519E-4	3.223E-2
0.611	3.334E-4	3.245E-2
0.620	1.062E-3	3.241E-2
0.628	1.638E-3	3.207E-2
0.637	2.046E-3	3.154E-2
0.645	2.110E-3	3.086E-2
0.653	1.877E-3	3.013E-2
0.662	1.357E-3	2.946E-2
0.670	5.116E-4	2.896E-2
0.678	-4.691E-4	2.865E-2
0.687	-1.416E-3	2.859E-2
0.695	-2.339E-3	2.870E-2
0.704	-2.950E-3	2.898E-2
0.712	-3.237E-3	2.935E-2
0.720	-3.228E-3	2.976E-2
0.729	-2.770E-3	3.014E-2
0.737	-2.010E-3	3.046E-2
0.746	-1.061E-3	3.072E-2
0.754	3.536E-5	3.088E-2
0.762	1.102E-3	3.088E-2
0.771	1.984E-3	3.087E-2
0.779	2.605E-3	3.081E-2
0.787	2.770E-3	3.074E-2
0.796	2.535E-3	3.069E-2
0.804	1.959E-3	3.061E-2
0.813	1.025E-3	3.055E-2
0.821	-1.023E-4	3.044E-2
0.829	-1.197E-3	3.032E-2
0.838	-2.207E-3	3.015E-2
0.846	-2.934E-3	2.992E-2
0.854	-3.344E-3	2.968E-2
0.863	-3.373E-3	2.941E-2
0.871	-3.002E-3	2.918E-2
0.880	-2.284E-3	2.901E-2
0.888	-1.368E-3	2.894E-2
0.896	-3.023E-4	2.898E-2
0.905	6.944E-4	2.924E-2
0.913	1.530E-3	2.963E-2
0.921	2.103E-3	3.016E-2
0.930	2.302E-3	3.075E-2
0.938	2.134E-3	3.131E-2
0.947	1.681E-3	3.177E-2
0.955	9.828E-4	3.204E-2
0.963	1.622E-4	3.208E-2
0.972	-6.741E-4	3.193E-2
0.980	-1.459E-3	3.149E-2
0.988	-2.005E-3	3.086E-2
0.997	-2.355E-3	3.009E-2
1.005	-2.416E-3	2.924E-2
1.014	-2.276E-3	2.846E-2
1.022	-1.888E-3	2.787E-2
1.030	-1.346E-3	2.757E-2
1.039	-7.076E-4	2.763E-2
1.047	-1.492E-4	2.807E-2
1.055	3.280E-4	2.883E-2
1.064	6.758E-4	2.978E-2
1.072	8.789E-4	3.082E-2
1.081	9.085E-4	3.176E-2
1.089	9.049E-4	3.251E-2
1.097	6.743E-4	3.291E-2
1.106	4.314E-4	3.301E-2
1.114	1.501E-4	3.281E-2
1.122	-1.557E-4	3.225E-2
1.131	-4.105E-4	3.137E-2
1.139	-6.529E-4	3.033E-2
1.148	-8.530E-4	2.923E-2
1.156	-9.591E-4	2.821E-2
1.164	-1.094E-3	2.750E-2
1.173	-1.151E-3	2.715E-2
1.181	-1.163E-3	2.724E-2
1.189	-1.192E-3	2.774E-2
1.198	-1.182E-3	2.860E-2
1.206	-1.075E-3	2.961E-2
1.215	-8.970E-4	3.069E-2
1.223	-6.021E-4	3.163E-2
1.231	-2.433E-4	3.239E-2
1.240	1.659E-4	3.284E-2
1.248	5.936E-4	3.294E-2
1.256	9.410E-4	3.270E-2
1.265	1.162E-3	3.216E-2
1.273	1.248E-3	3.139E-2
1.282	1.125E-3	3.049E-2
1.290	8.162E-4	2.954E-2
1.298	3.714E-4	2.869E-2
1.307	-2.591E-4	2.809E-2
1.315	-9.388E-4	2.781E-2
1.323	-1.637E-3	2.788E-2
1.332	-2.196E-3	2.825E-2
1.340	-2.524E-3	2.885E-2
1.349	-2.561E-3	2.955E-2
1.357	-2.392E-3	3.030E-2
1.365	-1.855E-3	3.096E-2
1.374	-1.137E-3	3.146E-2
1.382	-2.964E-4	3.175E-2
1.391	6.613E-4	3.185E-2
1.399	1.467E-3	3.176E-2
1.407	2.078E-3	3.146E-2
1.416	2.405E-3	3.106E-2
1.424	2.372E-3	3.060E-2
1.432	1.946E-3	3.013E-2
1.441	1.232E-3	2.976E-2
1.449	2.502E-4	2.947E-2
1.458	-8.010E-4	2.930E-2
1.466	-1.789E-3	2.928E-2
1.474	-2.647E-3	2.927E-2
1.483	-3.214E-3	2.938E-2
1.491	-3.404E-3	2.951E-2
1.499	-3.205E-3	2.964E-2
1.508	-2.623E-3	2.977E-2
1.516	-1.767E-3	2.987E-2
1.525	-7.326E-4	2.998E-2
1.533	3.961E-4	3.010E-2
1.541	1.392E-3	3.021E-2
1.550	2.139E-3	3.036E-2
1.558	2.546E-3	3.054E-2
1.566	2.543E-3	3.074E-2
1.575	2.191E-3	3.096E-2
1.583	1.533E-3	3.110E-2
1.592	5.992E-4	3.110E-2
1.600	-4.032E-4	3.108E-2
1.608	-1.405E-3	3.085E-2
1.617	-2.229E-3	3.052E-2
1.625	-2.786E-3	3.010E-2
1.633	-3.004E-3	2.962E-2
1.642	-2.889E-3	2.914E-2
1.650	-2.452E-3	2.873E-2
1.659	-1.792E-3	2.844E-2
1.667	-9.479E-4	2.838E-2
1.675	-7.475E-5	2.854E-2
1.684	7.194E-4	2.895E-2
1.692	1.340E-3	2.959E-2
1.700	1.672E-3	3.035E-2
1.709	1.698E-3	3.112E-2
1.717	1.554E-3	3.178E-2
1.726	1.158E-3	3.226E-2
1.734	5.822E-4	3.248E-2
1.742	-1.004E-5	3.245E-2
1.751	-6.220E-4	3.209E-2
1.759	-1.144E-3	3.150E-2
1.767	-1.545E-3	3.069E-2
1.776	-1.780E-3	2.973E-2
1.784	-1.793E-3	2.879E-2
1.793	-1.676E-3	2.798E-2
1.801	-1.422E-3	2.746E-2
1.809	-1.092E-3	2.730E-2
1.818	-7.410E-4	2.757E-2
1.826	-4.152E-4	2.821E-2
1.834	-1.543E-4	2.914E-2
1.843	6.247E-5	3.020E-2
1.851	2.213E-4	3.120E-2
1.860	3.427E-4	3.211E-2
