#multi:
	mass A	mass B	
t	x	x	
0.000	-4.111E-3	2.627E-2
0.008	-4.017E-3	2.632E-2
0.017	-3.940E-3	2.637E-2
0.025	-3.927E-3	2.635E-2
0.034	-3.928E-3	2.633E-2
0.042	-3.966E-3	2.628E-2
0.050	-4.002E-3	2.629E-2
0.059	-3.960E-3	2.631E-2
0.067	-3.914E-3	2.636E-2
0.075	-3.902E-3	2.638E-2
0.084	-3.891E-3	2.635E-2
0.092	-3.935E-3	2.629E-2
0.101	-3.889E-3	2.626E-2
0.109	-3.840E-3	2.627E-2
0.117	-3.657E-3	2.630E-2
0.126	-3.429E-3	2.634E-2
0.134	-3.101E-3	2.636E-2
0.142	-2.478E-3	2.633E-2
0.151	-1.548E-3	2.640E-2
0.159	-3.719E-4	2.654E-2
0.168	9.640E-4	2.678E-2
0.176	2.095E-3	2.717E-2
0.184	2.989E-3	2.767E-2
0.193	3.405E-3	2.820E-2
0.201	3.258E-3	2.870E-2
0.209	2.747E-3	2.915E-2
0.218	1.926E-3	2.947E-2
0.226	8.882E-4	2.952E-2
0.235	-3.297E-5	2.928E-2
0.243	-9.304E-4	2.875E-2
0.251	-1.621E-3	2.798E-2
0.260	-2.015E-3	2.701E-2
0.268	-2.135E-3	2.599E-2
0.276	-1.910E-3	2.510E-2
0.285	-1.390E-3	2.450E-2
0.293	-8.592E-4	2.430E-2
0.302	-2.374E-4	2.455E-2
0.310	2.880E-4	2.524E-2
0.318	6.431E-4	2.631E-2
0.327	9.903E-4	2.755E-2
0.335	1.184E-3	2.882E-2
0.343	1.289E-3	2.985E-2
0.352	1.410E-3	3.056E-2
0.360	1.372E-3	3.085E-2
0.369	1.329E-3	3.064E-2
0.377	1.282E-3	3.002E-2
0.385	1.079E-3	2.905E-2
0.394	9.170E-4	2.787E-2
0.402	6.637E-4	2.663E-2
0.410	2.363E-4	2.546E-2
0.419	-2.484E-4	2.460E-2
0.427	-8.249E-4	2.425E-2
0.436	-1.402E-3	2.432E-2
0.444	-1.752E-3	2.488E-2
0.452	-1.957E-3	2.578E-2
0.461	-1.919E-3	2.678E-2
0.469	-1.516E-3	2.778E-2
0.477	-9.499E-4	2.863E-2
