	mass A	
t	x	
0.000	-4.632E-3
0.008	-4.650E-3
0.017	-4.650E-3
0.025	-4.651E-3
0.034	-4.650E-3
0.042	-4.650E-3
0.050	-4.651E-3
0.059	-4.650E-3
0.067	-4.634E-3
0.075	-4.599E-3
0.084	-4.487E-3
0.092	-4.377E-3
0.101	-4.192E-3
0.109	-3.954E-3
0.117	-3.652E-3
0.126	-3.177E-3
0.134	-2.505E-3
0.142	-1.699E-3
0.151	-7.497E-4
0.159	2.205E-4
0.168	1.061E-3
0.176	1.656E-3
0.184	1.929E-3
0.193	1.806E-3
0.201	1.365E-3
0.209	6.222E-4
0.218	-2.931E-4
0.226	-1.269E-3
0.235	-2.211E-3
0.243	-2.963E-3
0.251	-3.477E-3
0.260	-3.719E-3
0.268	-3.705E-3
0.276	-3.340E-3
0.285	-2.791E-3
0.293	-1.997E-3
0.302	-1.056E-3
0.310	-1.156E-4
0.318	8.120E-4
0.327	1.482E-3
0.335	1.828E-3
0.343	1.854E-3
0.352	1.536E-3
0.360	8.958E-4
0.369	1.974E-6
0.377	-9.737E-4
0.385	-1.921E-3
0.394	-2.749E-3
0.402	-3.293E-3
0.410	-3.658E-3
0.419	-3.709E-3
0.427	-3.493E-3
0.436	-2.982E-3
0.444	-2.265E-3
0.452	-1.366E-3
0.461	-3.758E-4
0.469	5.509E-4
0.477	1.325E-3
0.486	1.809E-3
0.494	1.985E-3
0.503	1.798E-3
0.511	1.237E-3
0.519	4.291E-4
0.528	-5.156E-4
0.536	-1.500E-3
0.544	-2.339E-3
0.553	-2.997E-3
0.561	-3.454E-3
0.570	-3.608E-3
0.578	-3.484E-3
0.586	-3.091E-3
0.595	-2.456E-3
0.603	-1.620E-3
0.611	-6.717E-4
0.620	2.496E-4
0.628	1.065E-3
0.637	1.624E-3
0.645	1.891E-3
0.653	1.794E-3
0.662	1.362E-3
0.670	6.453E-4
0.678	-2.855E-4
0.687	-1.244E-3
0.695	-2.168E-3
0.704	-2.915E-3
0.712	-3.438E-3
0.720	-3.700E-3
0.729	-3.695E-3
0.737	-3.294E-3
0.746	-2.739E-3
0.754	-1.978E-3
0.762	-1.042E-3
0.771	-1.130E-4
0.779	7.831E-4
0.787	1.446E-3
0.796	1.807E-3
0.804	1.840E-3
0.813	1.525E-3
0.821	8.977E-4
0.829	4.184E-5
0.838	-9.422E-4
0.846	-1.858E-3
0.854	-2.668E-3
0.863	-3.245E-3
0.871	-3.560E-3
0.880	-3.677E-3
0.888	-3.478E-3
0.896	-2.975E-3
0.905	-2.255E-3
0.913	-1.366E-3
0.921	-3.845E-4
0.930	5.220E-4
0.938	1.215E-3
0.947	1.671E-3
0.955	1.794E-3
0.963	1.592E-3
0.972	1.077E-3
0.980	3.094E-4
0.988	-5.933E-4
0.997	-1.542E-3
1.005	-2.392E-3
1.014	-3.044E-3
1.022	-3.477E-3
1.030	-3.644E-3
1.039	-3.491E-3
1.047	-3.094E-3
1.055	-2.478E-3
1.064	-1.668E-3
1.072	-7.597E-4
1.081	1.606E-4
1.089	9.748E-4
1.097	1.534E-3
1.106	1.810E-3
1.114	1.749E-3
1.122	1.328E-3
1.131	6.266E-4
1.139	-2.897E-4
1.148	-1.226E-3
1.156	-2.136E-3
1.164	-2.875E-3
1.173	-3.420E-3
1.181	-3.679E-3
1.189	-3.683E-3
1.198	-3.282E-3
1.206	-2.735E-3
1.215	-1.996E-3
1.223	-1.068E-3
1.231	-1.333E-4
1.240	7.192E-4
1.248	1.359E-3
1.256	1.760E-3
1.265	1.799E-3
1.273	1.481E-3
1.282	8.309E-4
1.290	-1.698E-5
1.298	-9.828E-4
1.307	-1.888E-3
1.315	-2.694E-3
1.323	-3.257E-3
1.332	-3.547E-3
1.340	-3.604E-3
1.349	-3.422E-3
1.357	-2.951E-3
1.365	-2.238E-3
