	mass A	
t	x	
0.000	-4.220E-3
0.008	-4.256E-3
0.017	-4.240E-3
0.025	-4.226E-3
0.034	-4.225E-3
0.042	-4.214E-3
0.050	-4.220E-3
0.059	-4.223E-3
0.067	-4.222E-3
0.075	-4.223E-3
0.084	-4.212E-3
0.092	-4.198E-3
0.101	-4.196E-3
0.109	-4.143E-3
0.117	-4.057E-3
0.126	-3.952E-3
0.134	-3.839E-3
0.142	-3.667E-3
0.151	-3.451E-3
0.159	-3.081E-3
0.168	-2.537E-3
0.176	-1.707E-3
0.184	-7.020E-4
0.193	5.419E-4
0.201	1.798E-3
0.209	2.901E-3
0.218	3.803E-3
0.226	4.286E-3
0.235	4.260E-3
0.243	3.802E-3
0.251	2.879E-3
0.260	1.789E-3
0.268	5.604E-4
0.276	-6.613E-4
0.285	-1.675E-3
0.293	-2.476E-3
0.302	-2.994E-3
0.310	-3.102E-3
0.318	-2.870E-3
0.327	-2.331E-3
0.335	-1.438E-3
0.343	-3.448E-4
0.352	8.287E-4
0.360	2.049E-3
0.369	3.142E-3
0.377	3.931E-3
0.385	4.368E-3
0.394	4.247E-3
0.402	3.753E-3
0.410	2.781E-3
0.419	1.623E-3
0.427	3.991E-4
0.436	-8.104E-4
0.444	-1.811E-3
0.452	-2.536E-3
0.461	-2.945E-3
0.469	-3.060E-3
0.477	-2.754E-3
0.486	-2.141E-3
0.494	-1.280E-3
0.503	-1.377E-4
0.511	1.057E-3
0.519	2.236E-3
0.528	3.283E-3
0.536	3.973E-3
0.544	4.307E-3
0.553	4.103E-3
0.561	3.492E-3
0.570	2.544E-3
0.578	1.347E-3
0.586	1.395E-4
0.595	-9.758E-4
0.603	-1.957E-3
0.611	-2.640E-3
0.620	-2.930E-3
0.628	-2.977E-3
0.637	-2.669E-3
0.645	-2.006E-3
0.653	-1.118E-3
0.662	3.301E-5
0.670	1.263E-3
0.678	2.421E-3
0.687	3.415E-3
0.695	4.080E-3
0.704	4.233E-3
0.712	3.981E-3
0.720	3.271E-3
0.729	2.276E-3
0.737	1.111E-3
0.746	-9.823E-5
0.754	-1.175E-3
0.762	-2.063E-3
0.771	-2.683E-3
0.779	-2.953E-3
0.787	-2.905E-3
0.796	-2.557E-3
0.804	-1.830E-3
0.813	-8.629E-4
0.821	2.631E-4
0.829	1.499E-3
0.838	2.604E-3
0.846	3.467E-3
0.854	4.070E-3
0.863	4.139E-3
0.871	3.839E-3
0.880	3.059E-3
0.888	2.009E-3
0.896	8.577E-4
0.905	-3.162E-4
0.913	-1.387E-3
0.921	-2.177E-3
0.930	-2.787E-3
